profile_id,role_category,skills,skill_count,experience_years,source
SYN_1306,Network Engineer,"['Network Security', 'OSPF', 'TCP/IP', 'Time Management', 'Critical Thinking', 'Load Balancing', 'Firewalls', 'DHCP', 'DNS', 'Teamwork']",10,3-5,Synthetic
SYN_1307,Cybersecurity Analyst,"['Vulnerability Scanning', 'SIEM', 'Linux', 'Compliance', 'Leadership', 'Python', 'Critical Thinking', 'Firewalls', 'Incident Response', 'Security Audits', 'Adaptability']",11,3-5,Synthetic
SYN_1308,Frontend Developer,"['CSS', 'Communication', 'Teamwork', 'HTML', 'REST APIs', 'TypeScript', 'Adaptability', 'Git', 'React']",9,5-8,Synthetic
SYN_1309,Cloud Engineer,"['Networking', 'Serverless', 'CI/CD', 'Python', 'Monitoring', 'Time Management', 'Creativity', 'Kubernetes', 'Security', 'Infrastructure as Code', 'CloudFormation']",11,5-8,Synthetic
SYN_1310,UI/UX Designer,"['Figma', 'Photoshop', 'Prototyping', 'Leadership', 'Problem Solving', 'Sketch', 'Adobe XD', 'Visual Design', 'Adaptability', 'Information Architecture']",10,5-8,Synthetic
SYN_1311,UI/UX Designer,"['Wireframing', 'Figma', 'Photoshop', 'Prototyping', 'Leadership', 'Problem Solving', 'Sketch', 'User Flows', 'User Research', 'Usability Testing', 'Interaction Design', 'Information Architecture']",12,5-8,Synthetic
SYN_1312,Product Manager,"['Roadmapping', 'Customer Discovery', 'Stakeholder Management', 'Leadership', 'Problem Solving', 'Product Metrics', 'Data Analysis', 'User Research', 'Market Research', 'Scrum', 'Creativity', 'Product Strategy']",12,5-8,Synthetic
SYN_1313,Database Administrator,"['Sharding', 'Replication', 'Database Design', 'High Availability', 'SQL', 'MySQL', 'Database Security', 'Time Management', 'MongoDB', 'PostgreSQL', 'Teamwork']",11,8+,Synthetic
SYN_1314,Mobile Developer,"['iOS', 'Android', 'API Integration', 'Kotlin', 'Communication', 'Leadership', 'Firebase', 'Testing', 'UX Design']",9,0-2,Synthetic
SYN_1315,Mobile Developer,"['Java', 'API Integration', 'Flutter', 'Leadership', 'Critical Thinking', 'Firebase', 'App Store Deployment', 'Testing', 'Git', 'Teamwork', 'UX Design']",11,0-2,Synthetic
SYN_1316,Backend Developer,"['Linux', 'Database Design', 'Java', 'Problem Solving', 'Python', 'API Security', 'SQL', 'REST APIs', 'Creativity']",9,3-5,Synthetic
SYN_1317,Software Developer,"['Linux', 'Java', 'Python', 'Algorithms', 'SQL', 'Version Control', 'Time Management', 'Documentation', 'Creativity', 'Agile', 'Testing', 'Object-Oriented Programming']",12,0-2,Synthetic
SYN_1318,Frontend Developer,"['CSS', 'Communication', 'Angular', 'Teamwork', 'Next.js', 'Webpack', 'Vue.js', 'Git', 'Tailwind CSS']",9,0-2,Synthetic
SYN_1319,Data Scientist,"['A/B Testing', 'Pandas', 'NumPy', 'Scikit-learn', 'Leadership', 'Python', 'Problem Solving', 'Tableau', 'Deep Learning', 'Big Data', 'Critical Thinking']",11,3-5,Synthetic
SYN_1320,Mobile Developer,"['Java', 'Flutter', 'API Integration', 'Time Management', 'REST APIs', 'App Store Deployment', 'Swift', 'Mobile UI', 'React Native', 'Teamwork']",10,3-5,Synthetic
SYN_1321,Frontend Developer,"['UI/UX Principles', 'Problem Solving', 'Responsive Design', 'Angular', 'Teamwork', 'REST APIs', 'Webpack', 'Testing', 'Git', 'React']",10,5-8,Synthetic
SYN_1322,Cloud Engineer,"['AWS', 'Serverless', 'CI/CD', 'Monitoring', 'Critical Thinking', 'Time Management', 'Terraform', 'Security', 'Docker']",9,3-5,Synthetic
SYN_1323,DevOps Engineer,"['AWS', 'Scripting', 'Linux', 'Communication', 'CI/CD', 'Leadership', 'Monitoring', 'Kubernetes', 'Grafana', 'Git', 'Docker']",11,0-2,Synthetic
SYN_1324,IT Support Specialist,"['Networking Basics', 'Communication', 'Office 365', 'Remote Support', 'MacOS', 'Customer Service', 'Ticketing Systems', 'Software Installation', 'Creativity', 'Adaptability']",10,3-5,Synthetic
SYN_1325,QA Tester,"['Regression Testing', 'Jenkins', 'Manual Testing', 'Leadership', 'SQL', 'Critical Thinking', 'Selenium', 'Postman', 'Test Planning', 'Git', 'Performance Testing', 'Cypress']",12,3-5,Synthetic
SYN_1326,Database Administrator,"['Sharding', 'Scripting', 'Replication', 'Linux', 'Leadership', 'High Availability', 'SQL', 'Query Optimization', 'Creativity', 'MongoDB', 'PostgreSQL']",11,5-8,Synthetic
SYN_1327,Cloud Engineer,"['AWS', 'Linux', 'CI/CD', 'Monitoring', 'Google Cloud', 'Azure', 'Critical Thinking', 'Terraform', 'Adaptability', 'Kubernetes', 'Teamwork', 'CloudFormation']",12,3-5,Synthetic
SYN_1328,Data Analyst,"['Data Warehousing', 'Data Visualization', 'Problem Solving', 'Communication', 'Python', 'Excel', 'SQL', 'ETL', 'Business Intelligence', 'Adaptability', 'Data Cleaning', 'Teamwork']",12,3-5,Synthetic
SYN_1329,Software Developer,"['Debugging', 'Java', 'JavaScript', 'SQL', 'Critical Thinking', 'Time Management', 'REST APIs', 'Agile', 'Testing', 'Git', 'Object-Oriented Programming']",11,0-2,Synthetic
SYN_1330,Data Analyst,"['Data Cleaning', 'Data Visualization', 'Problem Solving', 'Tableau', 'Critical Thinking', 'ETL', 'Business Intelligence', 'Power BI', 'Looker', 'Teamwork']",10,0-2,Synthetic
SYN_1331,DevOps Engineer,"['Communication', 'Prometheus', 'Python', 'CI/CD', 'Monitoring', 'Critical Thinking', 'Terraform', 'Ansible', 'Grafana', 'Docker']",10,3-5,Synthetic
SYN_1332,Software Developer,"['Java', 'Problem Solving', 'Leadership', 'Python', 'Communication', 'SQL', 'Version Control', 'Testing', 'Data Structures']",9,0-2,Synthetic
SYN_1333,DevOps Engineer,"['Scripting', 'Python', 'CI/CD', 'Monitoring', 'Critical Thinking', 'Time Management', 'Terraform', 'Kubernetes', 'Ansible', 'Grafana', 'Git', 'Docker']",12,5-8,Synthetic
SYN_1334,Database Administrator,"['Replication', 'Linux', 'Database Design', 'Problem Solving', 'High Availability', 'Performance Tuning', 'Monitoring', 'Critical Thinking', 'MySQL', 'Database Security', 'Backup Recovery', 'Time Management', 'PostgreSQL']",13,0-2,Synthetic
SYN_1335,Software Developer,"['Linux', 'Debugging', 'Problem Solving', 'Leadership', 'Python', 'Algorithms', 'SQL', 'Documentation', 'REST APIs', 'Data Structures', 'Teamwork']",11,0-2,Synthetic
SYN_1336,Software Developer,"['Debugging', 'Linux', 'Python', 'Time Management', 'Documentation', 'Creativity', 'Git', 'Object-Oriented Programming', 'Teamwork']",9,5-8,Synthetic
SYN_1337,Network Engineer,"['Network Monitoring', 'Switching', 'Problem Solving', 'Communication', 'DNS', 'Network Security', 'Cisco', 'TCP/IP', 'VLAN', 'Adaptability', 'BGP', 'VPN', 'Wireshark']",13,0-2,Synthetic
SYN_1338,Full Stack Developer,"['Communication', 'JavaScript', 'SQL', 'Next.js', 'Time Management', 'TypeScript', 'Tailwind CSS', 'Creativity', 'MongoDB', 'Git', 'React', 'Docker']",12,8+,Synthetic
SYN_1339,Frontend Developer,"['Problem Solving', 'Responsive Design', 'Critical Thinking', 'Next.js', 'HTML', 'Webpack', 'TypeScript', 'REST APIs', 'Testing']",9,5-8,Synthetic
SYN_1340,DevOps Engineer,"['Bash', 'Scripting', 'Problem Solving', 'Communication', 'Python', 'Monitoring', 'Critical Thinking', 'Grafana', 'Git', 'Ansible']",10,0-2,Synthetic
SYN_1341,Product Manager,"['JIRA', 'Customer Discovery', 'Problem Solving', 'Leadership', 'Prioritization', 'Time Management', 'Agile', 'Data Analysis', 'User Research', 'Market Research', 'Scrum', 'Product Strategy']",12,8+,Synthetic
SYN_1342,Software Developer,"['Linux', 'Java', 'Problem Solving', 'Time Management', 'REST APIs', 'Object-Oriented Programming', 'Agile', 'Testing', 'Git', 'Data Structures', 'Teamwork']",11,3-5,Synthetic
SYN_1343,Database Administrator,"['Scripting', 'Linux', 'Replication', 'Database Design', 'Problem Solving', 'High Availability', 'SQL', 'MySQL', 'Backup Recovery', 'Time Management', 'Creativity', 'MongoDB', 'PostgreSQL']",13,5-8,Synthetic
SYN_1344,Product Manager,"['Roadmapping', 'JIRA', 'Leadership', 'Communication', 'Prioritization', 'User Research', 'Market Research', 'Agile', 'MVP', 'Stakeholder Management', 'Teamwork']",11,3-5,Synthetic
SYN_1345,Software Developer,"['Debugging', 'Linux', 'Communication', 'Python', 'JavaScript', 'SQL', 'Version Control', 'Time Management', 'REST APIs', 'Creativity', 'Testing', 'Data Structures']",12,5-8,Synthetic
SYN_1346,Data Scientist,"['Data Visualization', 'Pandas', 'Tableau', 'Deep Learning', 'Big Data', 'Machine Learning', 'Statistics', 'Time Management', 'Critical Thinking', 'TensorFlow']",10,5-8,Synthetic
SYN_1347,Data Analyst,"['Problem Solving', 'Communication', 'Python', 'Leadership', 'Tableau', 'Statistics', 'Reporting', 'ETL', 'Creativity', 'Power BI', 'Looker', 'Teamwork']",12,8+,Synthetic
SYN_1348,Software Developer,"['Linux', 'Communication', 'Python', 'JavaScript', 'Critical Thinking', 'Documentation', 'Object-Oriented Programming', 'Git', 'Data Structures']",9,3-5,Synthetic
SYN_1349,Database Administrator,"['Scripting', 'Replication', 'Linux', 'Database Design', 'Leadership', 'High Availability', 'Critical Thinking', 'Time Management', 'MongoDB']",9,3-5,Synthetic
SYN_1350,Mobile Developer,"['iOS', 'Android', 'Java', 'Kotlin', 'Leadership', 'Firebase', 'REST APIs', 'App Store Deployment', 'Swift', 'Adaptability', 'Git']",11,3-5,Synthetic
SYN_1351,Cloud Engineer,"['Linux', 'Communication', 'CI/CD', 'Azure', 'Monitoring', 'Critical Thinking', 'Kubernetes', 'Infrastructure as Code']",8,0-2,Synthetic
SYN_1352,IT Support Specialist,"['Networking Basics', 'Active Directory', 'Hardware', 'Leadership', 'Customer Service', 'Troubleshooting', 'Mobile Devices', 'Creativity', 'Teamwork']",9,5-8,Synthetic
SYN_1353,Database Administrator,"['Sharding', 'Replication', 'Linux', 'Scripting', 'High Availability', 'Monitoring', 'Critical Thinking', 'MySQL', 'Query Optimization', 'Adaptability', 'PostgreSQL']",11,3-5,Synthetic
SYN_1354,Backend Developer,"['Microservices', 'Django', 'Linux', 'Database Design', 'Java', 'Python', 'Critical Thinking', 'Authentication', 'REST APIs', 'Creativity', 'Adaptability', 'Spring Boot', 'Docker']",13,3-5,Synthetic
SYN_1355,Data Analyst,"['Data Visualization', 'Problem Solving', 'Communication', 'Python', 'Excel', 'Critical Thinking', 'Reporting', 'ETL', 'Business Intelligence', 'Adaptability', 'Data Cleaning']",11,5-8,Synthetic
SYN_1356,Software Developer,"['Linux', 'Java', 'Critical Thinking', 'Documentation', 'Creativity', 'Agile', 'Data Structures', 'Testing', 'Object-Oriented Programming', 'Teamwork']",10,0-2,Synthetic
SYN_1357,Product Manager,"['Roadmapping', 'Leadership', 'Communication', 'Product Metrics', 'Time Management', 'Data Analysis', 'User Research', 'Creativity', 'MVP']",9,3-5,Synthetic
SYN_1358,Backend Developer,"['Linux', 'Database Design', 'Java', 'API Security', 'Critical Thinking', 'REST APIs', 'Authentication', 'Creativity', 'MongoDB', 'Adaptability', 'Spring Boot']",11,0-2,Synthetic
SYN_1359,Frontend Developer,"['UI/UX Principles', 'Problem Solving', 'Communication', 'Responsive Design', 'JavaScript', 'Angular', 'Time Management', 'REST APIs', 'TypeScript', 'Webpack', 'Vue.js', 'Git', 'Tailwind CSS']",13,5-8,Synthetic
SYN_1360,DevOps Engineer,"['Problem Solving', 'Jenkins', 'Prometheus', 'CI/CD', 'Python', 'Adaptability', 'Creativity', 'Kubernetes', 'Grafana', 'Ansible']",10,3-5,Synthetic
SYN_1361,Backend Developer,"['Microservices', 'Django', 'Java', 'Database Design', 'Communication', 'Python', 'Leadership', 'SQL', 'Time Management', 'Authentication', 'REST APIs']",11,0-2,Synthetic
SYN_1362,Network Engineer,"['Network Monitoring', 'Switching', 'Communication', 'TCP/IP', 'Network Security', 'Cisco', 'Critical Thinking', 'DHCP', 'Adaptability']",9,5-8,Synthetic
SYN_1363,DevOps Engineer,"['AWS', 'Bash', 'Linux', 'Python', 'Prometheus', 'CI/CD', 'Critical Thinking', 'Docker', 'Adaptability', 'Creativity', 'Kubernetes', 'Grafana', 'Ansible']",13,3-5,Synthetic
SYN_1364,Product Manager,"['JIRA', 'Communication', 'Prioritization', 'Agile', 'User Research', 'Creativity', 'Scrum', 'MVP', 'Product Strategy']",9,3-5,Synthetic
SYN_1365,Software Developer,"['Debugging', 'Linux', 'Communication', 'Algorithms', 'Time Management', 'Documentation', 'REST APIs', 'Agile', 'Teamwork']",9,0-2,Synthetic
SYN_1366,Data Analyst,"['Data Warehousing', 'Data Visualization', 'Python', 'Excel', 'SQL', 'Tableau', 'Reporting', 'Creativity', 'Power BI', 'Adaptability', 'Teamwork']",11,0-2,Synthetic
SYN_1367,QA Tester,"['JIRA', 'Manual Testing', 'Jenkins', 'Test Automation', 'Leadership', 'SQL', 'Test Planning', 'Postman', 'Creativity', 'Adaptability', 'Bug Tracking', 'Git', 'Cypress']",13,0-2,Synthetic
SYN_1368,Data Scientist,"['A/B Testing', 'Pandas', 'PyTorch', 'Spark', 'Tableau', 'SQL', 'Machine Learning', 'Adaptability', 'Teamwork']",9,0-2,Synthetic
SYN_1369,Cloud Engineer,"['Networking', 'Serverless', 'Communication', 'CI/CD', 'Azure', 'Google Cloud', 'Monitoring', 'Time Management', 'Terraform', 'Kubernetes', 'Infrastructure as Code', 'Docker']",12,0-2,Synthetic
SYN_1370,Software Developer,"['Linux', 'Debugging', 'Communication', 'SQL', 'JavaScript', 'Documentation', 'REST APIs', 'Agile', 'Testing', 'Data Structures', 'Teamwork']",11,5-8,Synthetic
SYN_1371,Backend Developer,"['Node.js', 'Java', 'Database Design', 'Problem Solving', 'API Security', 'SQL', 'Time Management', 'Authentication', 'MongoDB', 'Spring Boot', 'Teamwork']",11,0-2,Synthetic
SYN_1372,Backend Developer,"['Django', 'Linux', 'Java', 'Database Design', 'API Security', 'Redis', 'Critical Thinking', 'Authentication', 'Spring Boot', 'Teamwork']",10,0-2,Synthetic
SYN_1373,Data Scientist,"['NumPy', 'Scikit-learn', 'PyTorch', 'Tableau', 'Statistics', 'Big Data', 'Time Management', 'Teamwork']",8,3-5,Synthetic
SYN_1374,Cybersecurity Analyst,"['ISO 27001', 'Risk Assessment', 'Network Security', 'Critical Thinking', 'Firewalls', 'NIST', 'Incident Response', 'Security Audits', 'Creativity', 'Penetration Testing', 'Teamwork']",11,8+,Synthetic
SYN_1375,Cloud Engineer,"['Networking', 'Serverless', 'Communication', 'Python', 'CI/CD', 'Azure', 'Terraform', 'Creativity', 'Kubernetes', 'CloudFormation', 'Infrastructure as Code', 'Docker']",12,0-2,Synthetic
SYN_1376,Backend Developer,"['Microservices', 'Linux', 'Leadership', 'Communication', 'API Security', 'Redis', 'Time Management', 'REST APIs', 'Authentication', 'Spring Boot', 'Docker']",11,5-8,Synthetic
SYN_1377,Data Analyst,"['Problem Solving', 'Communication', 'Python', 'Leadership', 'Statistics', 'Time Management', 'ETL', 'Business Intelligence', 'Power BI', 'Looker', 'Teamwork']",11,3-5,Synthetic
SYN_1378,IT Support Specialist,"['Networking Basics', 'Linux', 'Windows', 'Printers', 'Remote Support', 'Customer Service', 'Critical Thinking', 'Documentation', 'Troubleshooting', 'Mobile Devices', 'Creativity']",11,3-5,Synthetic
SYN_1379,Cloud Engineer,"['Networking', 'AWS', 'Python', 'Critical Thinking', 'Terraform', 'Creativity', 'Kubernetes', 'CloudFormation']",8,5-8,Synthetic
SYN_1380,DevOps Engineer,"['Bash', 'Communication', 'Python', 'Prometheus', 'Monitoring', 'Terraform', 'Creativity', 'Git', 'Teamwork', 'Docker']",10,3-5,Synthetic
SYN_1381,Backend Developer,"['Microservices', 'Problem Solving', 'Leadership', 'Python', 'API Security', 'Redis', 'SQL', 'REST APIs', 'Authentication', 'Adaptability', 'Spring Boot']",11,3-5,Synthetic
SYN_1382,Backend Developer,"['Django', 'Linux', 'Java', 'Python', 'SQL', 'Redis', 'Critical Thinking', 'Time Management', 'MongoDB']",9,5-8,Synthetic
SYN_1383,DevOps Engineer,"['Scripting', 'Leadership', 'CI/CD', 'Jenkins', 'Docker', 'Adaptability', 'Kubernetes', 'Ansible']",8,0-2,Synthetic
SYN_1384,Backend Developer,"['Microservices', 'Django', 'Linux', 'Database Design', 'Python', 'Redis', 'Critical Thinking', 'Time Management', 'REST APIs', 'MongoDB', 'Adaptability', 'Spring Boot']",12,0-2,Synthetic
SYN_1385,Frontend Developer,"['UI/UX Principles', 'Communication', 'JavaScript', 'Angular', 'Next.js', 'Time Management', 'REST APIs', 'HTML', 'Vue.js', 'Adaptability', 'Git', 'Tailwind CSS']",12,8+,Synthetic
SYN_1386,Product Manager,"['JIRA', 'Leadership', 'Prioritization', 'Critical Thinking', 'Agile', 'Creativity', 'Scrum', 'MVP', 'Stakeholder Management']",9,5-8,Synthetic
SYN_1387,Network Engineer,"['Switching', 'Routing', 'OSPF', 'VLAN', 'Cisco', 'Time Management', 'DHCP', 'BGP', 'DNS', 'Teamwork']",10,0-2,Synthetic
SYN_1388,Software Developer,"['Linux', 'Leadership', 'Python', 'Critical Thinking', 'Documentation', 'REST APIs', 'Testing', 'Git', 'Object-Oriented Programming']",9,3-5,Synthetic
SYN_1389,Frontend Developer,"['CSS', 'Responsive Design', 'Angular', 'Critical Thinking', 'Next.js', 'Webpack', 'HTML', 'REST APIs', 'React', 'Adaptability', 'Testing', 'Tailwind CSS']",12,3-5,Synthetic
SYN_1390,Mobile Developer,"['iOS', 'Android', 'Java', 'API Integration', 'Flutter', 'Communication', 'REST APIs', 'App Store Deployment', 'Testing', 'Git', 'Teamwork', 'UX Design']",12,3-5,Synthetic
SYN_1391,Cybersecurity Analyst,"['SIEM', 'Vulnerability Scanning', 'Cryptography', 'Communication', 'Leadership', 'Network Security', 'Firewalls', 'NIST', 'Security Audits', 'Penetration Testing', 'Teamwork', 'Wireshark']",12,3-5,Synthetic
SYN_1392,Database Administrator,"['Scripting', 'Replication', 'Database Design', 'Problem Solving', 'Leadership', 'Performance Tuning', 'Monitoring', 'MySQL', 'Backup Recovery', 'Query Optimization', 'Creativity', 'Database Security']",12,3-5,Synthetic
SYN_1393,Mobile Developer,"['Android', 'Testing', 'Flutter', 'Kotlin', 'Critical Thinking', 'REST APIs', 'App Store Deployment', 'Swift', 'Creativity', 'Mobile UI', 'Git', 'Teamwork']",12,0-2,Synthetic
SYN_1394,UI/UX Designer,"['Wireframing', 'Prototyping', 'Communication', 'Adobe XD', 'Usability Testing', 'User Research', 'Creativity', 'Design Systems', 'Interaction Design', 'Accessibility', 'Information Architecture']",11,0-2,Synthetic
SYN_1395,Software Developer,"['Debugging', 'Python', 'Algorithms', 'SQL', 'Time Management', 'Creativity', 'Adaptability', 'Testing', 'Git', 'Object-Oriented Programming']",10,8+,Synthetic
SYN_1396,Backend Developer,"['Microservices', 'Django', 'Node.js', 'Linux', 'Database Design', 'SQL', 'API Security', 'Redis', 'Time Management', 'Creativity', 'Spring Boot', 'Docker']",12,5-8,Synthetic
SYN_1397,Software Developer,"['Linux', 'Java', 'Problem Solving', 'Python', 'Algorithms', 'SQL', 'Critical Thinking', 'REST APIs', 'Adaptability', 'Data Structures', 'Testing', 'Git', 'Object-Oriented Programming']",13,3-5,Synthetic
SYN_1398,Software Developer,"['Linux', 'Java', 'Leadership', 'Python', 'Algorithms', 'JavaScript', 'Critical Thinking', 'Object-Oriented Programming', 'Creativity', 'Agile', 'Git', 'Data Structures']",12,3-5,Synthetic
SYN_1399,Frontend Developer,"['UI/UX Principles', 'CSS', 'Communication', 'Critical Thinking', 'HTML', 'Webpack', 'REST APIs', 'TypeScript', 'Vue.js', 'Testing', 'Git']",11,3-5,Synthetic
SYN_1400,DevOps Engineer,"['AWS', 'Bash', 'Linux', 'Leadership', 'Jenkins', 'Prometheus', 'Python', 'CI/CD', 'Critical Thinking', 'Docker', 'Git', 'Ansible']",12,3-5,Synthetic
SYN_1401,Backend Developer,"['Linux', 'Communication', 'SQL', 'Redis', 'Authentication', 'Spring Boot', 'Creativity', 'Node.js', 'Docker']",9,3-5,Synthetic
SYN_1402,Software Developer,"['Debugging', 'Linux', 'Java', 'Communication', 'Algorithms', 'JavaScript', 'Critical Thinking', 'Time Management', 'REST APIs', 'Agile']",10,0-2,Synthetic
SYN_1403,Cybersecurity Analyst,"['ISO 27001', 'Python', 'Risk Assessment', 'Network Security', 'Critical Thinking', 'Security Audits', 'Firewalls', 'Cryptography', 'Penetration Testing', 'Teamwork', 'Wireshark']",11,0-2,Synthetic
